bid_id,tender_id,vendor_id,bid_amount,submission_time,is_winner
BID001188,TEN0229,VEN0019,4541000,2021-06-19 16:49:50,False
BID001189,TEN0229,VEN0037,4776000,2021-06-23 11:07:09,False
BID001190,TEN0229,VEN0046,4254000,2021-08-01 00:00:00,True
BID001191,TEN0230,VEN0090,1029000,2022-02-07 10:32:28,False
BID001192,TEN0230,VEN0048,839000,2022-01-20 17:02:14,True
BID001199,TEN0231,VEN0061,4140000,2024-10-12 10:30:55,False
BID001200,TEN0231,VEN0092,3715000,2024-09-02 10:33:02,False
BID001201,TEN0231,VEN0038,4463000,2024-10-05 16:43:29,False
BID001202,TEN0231,VEN0035,2752000,2024-10-07 15:14:10,True
BID001203,TEN0231,VEN0093,3839000,2024-10-20 09:59:28,False
BID001204,TEN0231,VEN0019,4058000,2024-10-12 14:59:21,False
BID001205,TEN0231,VEN0081,3631000,2024-09-28 17:56:52,False
BID001206,TEN0231,VEN0103,4013000,2024-10-15 14:08:30,False
BID001207,TEN0232,VEN0071,1455000,2024-11-25 12:14:27,False
BID001208,TEN0232,VEN0003,1268000,2024-12-11 17:01:14,False
BID001209,TEN0232,VEN0085,1341000,2024-11-23 17:28:57,False
BID001210,TEN0232,VEN0025,1397000,2024-12-10 11:55:59,True
BID001211,TEN0232,VEN0110,1440000,2024-12-02 17:00:29,False
BID001212,TEN0233,VEN0073,4769000,2024-11-04 15:59:24,False
BID001213,TEN0233,VEN0004,4694000,2024-11-03 10:17:00,True
BID001214,TEN0234,VEN0077,10914000,2024-03-28 16:20:40,True
BID001215,TEN0234,VEN0088,14562000,2024-04-08 15:45:19,False
BID001216,TEN0235,VEN0023,20330000,2023-06-19 13:05:34,True
BID001217,TEN0235,VEN0083,26245000,2023-07-07 17:28:45,False
BID001218,TEN0235,VEN0018,24030000,2023-07-03 10:35:18,False
BID001219,TEN0235,VEN0056,26531000,2023-06-25 11:03:03,False
BID001220,TEN0235,VEN0041,25818000,2023-07-08 15:11:04,False
BID001221,TEN0235,VEN0118,20953000,2023-07-05 13:05:21,False
BID001222,TEN0236,VEN0038,6489000,2021-06-26 12:08:15,False
BID001223,TEN0236,VEN0101,5886000,2021-07-15 13:38:59,False
BID001224,TEN0236,VEN0048,5611000,2021-06-16 17:59:38,False
BID001225,TEN0236,VEN0093,4814000,2021-06-15 16:17:37,True
BID001226,TEN0237,VEN0052,40042000,2021-02-01 12:34:32,False
BID001227,TEN0237,VEN0023,35627000,2021-02-07 13:47:27,True
BID001228,TEN0237,VEN0118,39466000,2021-02-26 10:17:42,False
BID001229,TEN0237,VEN0069,35758000,2021-02-10 10:49:15,False
BID001230,TEN0237,VEN0083,38589000,2021-02-28 13:23:41,False
BID001231,TEN0238,VEN0092,3225000,2024-09-19 14:11:14,True
BID001232,TEN0238,VEN0064,4025000,2024-10-07 17:30:00,False
BID001233,TEN0239,VEN0110,593000,2023-10-06 16:35:24,True
BID001234,TEN0239,VEN0098,742000,2023-10-08 12:12:49,False
BID001235,TEN0240,VEN0034,3608000,2021-11-19 16:35:50,False
BID001236,TEN0240,VEN0082,3998000,2021-12-15 13:04:42,False
BID001237,TEN0240,VEN0020,3705000,2021-11-12 11:15:35,False
BID001238,TEN0240,VEN0011,3390000,2021-11-26 16:35:42,True
BID001239,TEN0240,VEN0065,3402000,2021-12-09 13:11:09,False
BID001240,TEN0241,VEN0098,911000,2024-07-17 17:55:17,False
BID001241,TEN0241,VEN0008,839000,2024-07-14 09:32:57,True
BID001242,TEN0241,VEN0080,874000,2024-07-21 16:36:37,False
BID001243,TEN0241,VEN0040,916000,2024-07-01 11:27:39,False
BID001244,TEN0241,VEN0106,1022000,2024-07-18 14:17:01,False
BID001245,TEN0242,VEN0028,9100000,2023-07-02 09:14:41,False
BID001246,TEN0242,VEN0064,7466000,2023-07-10 00:00:00,True
BID001247,TEN0243,VEN0110,1290000,2023-07-08 09:18:40,True
BID001248,TEN0243,VEN0075,1589000,2023-06-28 11:22:43,False
BID001249,TEN0243,VEN0071,1586000,2023-06-14 09:49:55,False
BID001250,TEN0244,VEN0021,8241000,2023-09-08 11:31:10,True
BID001251,TEN0244,VEN0017,9858000,2023-10-02 12:08:19,False
BID001252,TEN0245,VEN0066,1522000,2024-01-20 10:51:19,True
BID001253,TEN0245,VEN0078,2255000,2024-01-15 12:03:44,False
BID001254,TEN0245,VEN0111,2213000,2024-01-14 14:58:47,False
BID001255,TEN0245,VEN0032,2028000,2024-01-13 12:48:50,False
BID001256,TEN0245,VEN0068,1563000,2024-01-27 13:10:04,False
BID001257,TEN0246,VEN0054,9479000,2022-06-26 14:02:12,False
BID001258,TEN0246,VEN0065,10507000,2022-06-29 16:45:24,False
BID001259,TEN0246,VEN0031,10185000,2022-06-15 15:53:05,False
BID001260,TEN0246,VEN0011,9698000,2022-07-05 14:40:50,False
BID001261,TEN0246,VEN0116,9572000,2022-05-30 12:20:59,False
BID001262,TEN0246,VEN0109,12479000,2022-06-05 13:27:19,False
BID001263,TEN0246,VEN0047,7422000,2022-06-04 16:00:56,True
BID001264,TEN0246,VEN0082,11021000,2022-06-12 10:13:07,False
BID001265,TEN0247,VEN0074,8875000,2021-05-18 11:05:53,False
BID001266,TEN0247,VEN0120,9194000,2021-06-08 11:28:52,False
BID001267,TEN0247,VEN0041,8853000,2021-06-03 13:55:33,False
BID001268,TEN0247,VEN0052,8486000,2021-05-20 15:42:24,True
BID001269,TEN0247,VEN0083,8671000,2021-05-09 10:27:17,False
BID001270,TEN0247,VEN0118,9436000,2021-05-13 11:24:04,False
BID001271,TEN0247,VEN0018,8692000,2021-06-11 11:15:59,False
BID001272,TEN0248,VEN0044,2390000,2021-06-10 13:29:53,False
BID001273,TEN0248,VEN0111,2138000,2021-06-25 17:28:23,True
BID001274,TEN0248,VEN0063,2644000,2021-05-31 09:04:12,False
BID001275,TEN0248,VEN0066,2302000,2021-06-20 13:55:35,False
BID001276,TEN0248,VEN0053,2409000,2021-06-05 15:55:12,False
BID001277,TEN0248,VEN0068,2663000,2021-06-22 09:49:56,False
BID001278,TEN0248,VEN0096,2628000,2021-06-25 10:02:00,False
BID001280,TEN0249,VEN0071,1004000,2021-07-18 13:44:19,False
BID001281,TEN0249,VEN0049,1466000,2021-07-15 09:59:48,True
BID001283,TEN0250,VEN0105,1072000,2022-09-28 11:11:44,False
BID001284,TEN0250,VEN0107,949000,2022-09-15 16:42:58,False
BID001285,TEN0250,VEN0003,1186000,2022-09-29 17:56:06,False
BID001286,TEN0250,VEN0108,802000,2022-09-11 09:04:09,True
BID001287,TEN0250,VEN0086,802000,2022-09-30 09:27:36,False
BID001288,TEN0251,VEN0063,2540000,2022-05-01 12:26:59,False
BID001289,TEN0251,VEN0094,2288000,2022-04-18 13:23:10,False
BID001290,TEN0251,VEN0077,2185000,2022-05-02 10:26:42,True
BID001291,TEN0252,VEN0100,40122000,2021-09-04 14:35:01,False
BID001292,TEN0252,VEN0056,32988000,2021-07-25 11:50:28,True
BID001293,TEN0252,VEN0010,35847000,2021-08-15 15:13:54,False
BID001294,TEN0253,VEN0077,8892000,2021-04-05 15:42:31,False
BID001295,TEN0253,VEN0039,9403000,2021-03-05 11:20:07,False
BID001296,TEN0253,VEN0096,7608000,2021-03-21 09:18:27,False
BID001297,TEN0253,VEN0044,10992000,2021-02-24 10:05:31,False
BID001298,TEN0253,VEN0097,6437000,2021-03-01 15:07:28,True
BID001299,TEN0253,VEN0009,8528000,2021-03-13 14:02:27,False
BID001300,TEN0254,VEN0043,741000,2021-06-04 12:50:08,False
BID001301,TEN0254,VEN0060,727000,2021-05-01 12:36:14,True
BID001302,TEN0254,VEN0003,734000,2021-05-29 11:22:42,False
BID001303,TEN0254,VEN0062,728000,2021-05-20 17:50:34,False
BID001304,TEN0254,VEN0013,758000,2021-05-05 11:40:34,False
BID001305,TEN0254,VEN0002,798000,2021-05-06 12:29:20,False
BID001306,TEN0255,VEN0069,47998000,2021-11-26 12:01:42,False
BID001307,TEN0255,VEN0102,37183000,2021-12-04 10:40:42,True
BID001308,TEN0255,VEN0058,51326000,2021-11-26 11:38:24,False
BID001309,TEN0256,VEN0028,5466000,2021-10-29 15:14:18,False
BID001310,TEN0256,VEN0093,6503000,2021-11-18 10:06:56,False
BID001311,TEN0256,VEN0092,4913000,2021-11-11 11:09:07,True
BID001312,TEN0257,VEN0059,1815000,2022-11-16 10:34:59,False
BID001313,TEN0257,VEN0112,1947000,2022-12-10 11:09:35,False
BID001314,TEN0257,VEN0042,2153000,2023-01-06 16:17:40,False
BID001315,TEN0257,VEN0085,1477000,2022-12-13 10:54:21,True
BID001316,TEN0257,VEN0026,1725000,2022-12-24 09:42:45,False
BID001317,TEN0257,VEN0051,2071000,2022-12-06 15:58:46,False
BID001318,TEN0257,VEN0015,2100000,2022-11-18 13:40:04,False
BID001319,TEN0257,VEN0025,2024000,2022-12-23 14:21:15,False
BID001320,TEN0258,VEN0074,12270000,2021-08-20 15:09:59,False
BID001321,TEN0258,VEN0018,11479000,2021-08-05 15:38:25,True
BID001322,TEN0258,VEN0033,13866000,2021-08-16 16:01:42,False
BID001323,TEN0259,VEN0002,1569000,2024-08-13 12:51:03,True
BID001324,TEN0259,VEN0050,1922000,2024-07-15 11:36:47,False
BID001325,TEN0259,VEN0043,1899000,2024-09-06 11:21:23,False
BID001326,TEN0259,VEN0099,2243000,2024-08-01 11:55:40,False
BID001327,TEN0260,VEN0078,6853000,2021-12-13 13:17:15,False
BID001328,TEN0260,VEN0077,7216000,2021-12-12 17:42:32,False
BID001329,TEN0260,VEN0068,5966000,2021-12-20 11:48:47,False
BID001330,TEN0260,VEN0039,5485000,2021-12-05 17:37:33,True
BID001331,TEN0261,VEN0117,15261000,2023-02-10 09:11:40,False
BID001332,TEN0261,VEN0023,15281000,2023-02-07 14:24:43,False
BID001333,TEN0261,VEN0104,14176000,2023-02-11 16:10:08,True
BID001334,TEN0261,VEN0102,17565000,2023-02-14 13:32:35,False
BID001335,TEN0261,VEN0018,17326000,2023-02-04 11:43:30,False
BID001336,TEN0262,VEN0032,2827000,2024-05-24 14:45:07,False
BID001337,TEN0262,VEN0078,2502000,2024-06-28 13:12:47,False
BID001338,TEN0262,VEN0053,2567000,2024-05-15 16:08:00,False
BID001339,TEN0262,VEN0022,2050000,2024-05-15 09:31:10,True
BID001340,TEN0262,VEN0096,2321000,2024-06-30 15:27:46,False
BID001341,TEN0262,VEN0009,2258000,2024-06-04 13:51:55,False
BID001342,TEN0262,VEN0094,2897000,2024-06-22 16:04:27,False
BID001343,TEN0262,VEN0088,2227000,2024-05-29 14:18:49,False
BID001344,TEN0263,VEN0015,134000,2021-08-03 13:38:25,False
BID001345,TEN0263,VEN0107,137000,2021-08-01 17:03:22,False
BID001346,TEN0263,VEN0050,136000,2021-08-08 12:15:47,False
BID001347,TEN0263,VEN0051,125000,2021-08-12 17:33:58,False
BID001348,TEN0263,VEN0106,144000,2021-08-07 09:01:25,False
BID001349,TEN0263,VEN0025,138000,2021-08-19 10:07:25,False
BID001350,TEN0263,VEN0040,147000,2021-08-03 10:29:42,False
BID001351,TEN0263,VEN0110,108000,2021-08-15 14:29:56,True
BID001352,TEN0264,VEN0100,34248000,2021-09-11 13:52:44,False
BID001353,TEN0264,VEN0041,42840000,2021-09-30 17:35:14,False
BID001354,TEN0264,VEN0083,41472000,2021-10-02 09:48:32,False
BID001355,TEN0264,VEN0069,44558000,2021-09-08 15:41:01,False
BID001356,TEN0264,VEN0052,39151000,2021-09-11 10:15:19,False
BID001357,TEN0264,VEN0001,30526000,2021-09-28 09:31:01,True
BID001358,TEN0264,VEN0072,35737000,2021-09-18 14:32:54,False
BID001359,TEN0265,VEN0033,43538000,2021-04-13 15:30:10,False
BID001360,TEN0265,VEN0018,42910000,2021-04-18 09:40:19,False
BID001361,TEN0265,VEN0072,43649000,2021-03-14 09:22:54,False
BID001362,TEN0265,VEN0010,40763000,2021-04-02 14:29:21,True
BID001363,TEN0266,VEN0039,4816000,2021-12-22 12:47:06,True
BID001364,TEN0266,VEN0066,6160000,2022-01-05 13:32:23,False
BID001365,TEN0266,VEN0044,6065000,2021-12-25 11:02:47,False
BID001366,TEN0266,VEN0032,7575000,2022-01-06 12:16:00,False
BID001367,TEN0267,VEN0015,1922000,2024-01-20 17:37:35,False
BID001368,TEN0267,VEN0086,1635000,2024-01-21 15:23:28,False
BID001369,TEN0267,VEN0043,1583000,2024-02-04 00:00:00,False
BID001370,TEN0267,VEN0085,1733000,2024-01-20 12:25:37,False
BID001371,TEN0267,VEN0059,1470000,2024-01-21 12:43:22,True
BID001372,TEN0267,VEN0108,2008000,2024-01-23 13:17:54,False
BID001373,TEN0268,VEN0057,7653000,2024-12-24 11:50:07,False
BID001374,TEN0268,VEN0091,6629000,2024-12-20 10:38:41,False
BID001375,TEN0268,VEN0065,7015000,2024-12-19 09:54:25,False
BID001376,TEN0268,VEN0030,6067000,2024-12-20 10:16:04,True
BID001377,TEN0268,VEN0031,6731000,2024-12-08 09:17:05,False
BID001378,TEN0269,VEN0028,5365000,2022-02-05 14:10:00,True
BID001379,TEN0269,VEN0090,6150000,2021-12-22 16:41:21,False
BID001380,TEN0270,VEN0042,990000,2024-07-18 00:00:00,False
BID001381,TEN0270,VEN0025,1066000,2024-06-18 14:08:17,False
BID001382,TEN0270,VEN0075,907000,2024-07-12 13:09:12,False
BID001383,TEN0270,VEN0107,841000,2024-06-25 12:46:39,True
BID001384,TEN0270,VEN0043,1037000,2024-06-30 12:56:09,False
BID001385,TEN0271,VEN0064,7138000,2024-03-22 17:28:10,False
BID001386,TEN0271,VEN0092,6190000,2024-03-13 13:05:39,False
BID001387,TEN0271,VEN0037,5151000,2024-03-10 13:41:58,True
BID001388,TEN0271,VEN0103,5866000,2024-02-24 13:53:01,False
BID001389,TEN0272,VEN0048,1971000,2021-10-31 16:08:50,False
BID001390,TEN0272,VEN0035,2264000,2021-10-24 17:25:10,False
BID001391,TEN0272,VEN0028,2112000,2021-10-16 15:25:16,False
BID001392,TEN0272,VEN0024,2094000,2021-11-19 13:16:39,False
BID001393,TEN0272,VEN0084,1905000,2021-11-20 17:52:31,False
BID001394,TEN0272,VEN0038,1685000,2021-10-26 14:07:20,True
BID001395,TEN0272,VEN0012,2003000,2021-11-08 11:53:57,False
BID001396,TEN0273,VEN0028,4580000,2022-05-01 12:36:18,False
BID001397,TEN0273,VEN0064,5377000,2022-04-29 17:07:03,False
BID001398,TEN0273,VEN0101,4322000,2022-05-01 16:28:53,True
BID001399,TEN0273,VEN0048,5229000,2022-05-05 11:49:22,False
BID001400,TEN0274,VEN0091,342000,2022-06-05 11:57:24,True
BID001401,TEN0274,VEN0073,413000,2022-06-18 11:15:05,False
BID001402,TEN0274,VEN0055,362000,2022-07-02 14:58:58,False
BID001403,TEN0274,VEN0047,364000,2022-06-20 10:08:54,False
BID001404,TEN0275,VEN0106,814000,2023-12-17 16:03:33,False
BID001405,TEN0275,VEN0002,814000,2023-11-25 16:06:11,False
BID001406,TEN0275,VEN0042,654000,2023-11-22 17:33:59,True
BID001407,TEN0276,VEN0077,3301000,2022-11-16 15:31:11,False
BID001408,TEN0276,VEN0096,3034000,2022-11-10 14:06:17,False
BID001409,TEN0276,VEN0111,2228000,2022-11-13 10:48:22,True
BID001410,TEN0276,VEN0022,2711000,2022-11-06 14:02:39,False
BID001411,TEN0276,VEN0097,3508000,2022-11-09 10:16:10,False
BID001412,TEN0276,VEN0039,3133000,2022-11-15 16:02:39,False
BID001413,TEN0277,VEN0064,10431000,2023-08-09 13:23:41,True
BID001414,TEN0277,VEN0038,7484000,2023-08-11 14:53:34,False
BID001415,TEN0278,VEN0062,2085000,2023-04-16 09:36:28,False
BID001416,TEN0278,VEN0042,1640000,2023-04-23 17:54:38,True
BID001417,TEN0278,VEN0085,1841000,2023-04-25 10:20:52,False
BID001418,TEN0278,VEN0107,2201000,2023-05-05 00:00:00,False
BID001419,TEN0279,VEN0120,29857000,2021-08-28 12:54:30,False
BID001420,TEN0279,VEN0018,22109000,2021-09-11 13:39:47,True
BID001421,TEN0279,VEN0041,29755000,2021-09-16 17:45:56,False
BID001422,TEN0279,VEN0036,27239000,2021-09-22 15:27:03,False
BID001423,TEN0279,VEN0074,25070000,2021-09-20 15:37:23,False
BID001424,TEN0279,VEN0001,29792000,2021-09-09 12:21:15,False
BID001425,TEN0280,VEN0036,24817000,2024-04-13 16:58:36,False
BID001426,TEN0280,VEN0083,24878000,2024-04-21 13:32:15,False
BID001427,TEN0280,VEN0052,25788000,2024-05-07 17:22:06,False
BID001428,TEN0280,VEN0001,25807000,2024-04-30 16:52:20,False
BID001429,TEN0280,VEN0069,26050000,2024-05-04 13:49:13,False
BID001430,TEN0280,VEN0018,24605000,2024-04-26 10:22:37,True
BID001431,TEN0280,VEN0058,29026000,2024-05-07 13:18:44,False
BID001432,TEN0281,VEN0062,1868000,2024-06-13 11:51:58,True
BID001433,TEN0281,VEN0110,2205000,2024-06-11 14:17:10,False
BID001434,TEN0281,VEN0040,2232000,2024-06-27 10:39:29,False
BID001435,TEN0281,VEN0108,2016000,2024-06-30 17:24:15,False
BID001436,TEN0281,VEN0013,2315000,2024-07-09 15:09:16,False
BID001437,TEN0282,VEN0059,64000,2022-06-14 14:10:33,False
BID001438,TEN0282,VEN0049,57000,2022-05-23 16:11:39,True
BID001439,TEN0283,VEN0006,3819000,2024-02-13 17:29:04,False
BID001440,TEN0283,VEN0081,4349000,2024-02-11 17:09:10,False
BID001441,TEN0283,VEN0064,3024000,2024-02-03 15:22:09,False
BID001442,TEN0283,VEN0024,3080000,2024-02-13 15:21:38,False
BID001443,TEN0283,VEN0095,3966000,2024-02-10 11:02:05,False
BID001444,TEN0283,VEN0061,5283000,2024-02-11 09:46:22,True
BID001445,TEN0283,VEN0090,3534000,2024-02-10 17:10:18,False
BID001446,TEN0284,VEN0032,14392000,2023-06-30 09:48:11,False
BID001447,TEN0284,VEN0111,12106000,2023-07-12 13:31:22,True
BID001448,TEN0285,VEN0063,13854000,2023-07-15 13:08:23,False
BID001449,TEN0285,VEN0053,13167000,2023-07-05 12:36:33,False
BID001450,TEN0285,VEN0096,10155000,2023-07-13 16:57:16,True
BID001451,TEN0285,VEN0094,13034000,2023-07-16 09:17:19,False
BID001452,TEN0285,VEN0032,16758000,2023-07-26 00:00:00,False
BID001453,TEN0286,VEN0046,2603000,2024-06-09 17:15:06,True
BID001454,TEN0286,VEN0064,2747000,2024-06-07 09:47:00,False
BID001455,TEN0287,VEN0012,4334000,2023-04-17 11:47:36,True
BID001456,TEN0287,VEN0095,5313000,2023-03-31 15:44:26,False
BID001457,TEN0287,VEN0061,6467000,2023-04-28 12:38:17,False
BID001458,TEN0287,VEN0084,5888000,2023-03-28 12:59:39,False
BID001459,TEN0287,VEN0093,5539000,2023-03-31 13:05:24,False
BID001460,TEN0287,VEN0035,5368000,2023-04-14 14:54:21,False
BID001461,TEN0287,VEN0103,6536000,2023-04-08 10:47:34,False
BID001462,TEN0287,VEN0081,7387000,2023-04-10 13:42:05,False
BID001463,TEN0288,VEN0063,9636000,2022-07-06 10:51:09,False
BID001464,TEN0288,VEN0022,8760000,2022-07-02 10:54:51,True
BID001465,TEN0288,VEN0078,9353000,2022-07-23 14:16:30,False
BID001466,TEN0288,VEN0111,9843000,2022-07-16 14:56:08,False
BID001467,TEN0288,VEN0009,9536000,2022-06-23 15:14:32,False
BID001468,TEN0289,VEN0092,3836000,2022-05-07 15:46:04,True
BID001469,TEN0289,VEN0024,5236000,2022-04-24 13:59:50,False
BID001470,TEN0289,VEN0090,4402000,2022-04-10 16:37:09,False
BID001471,TEN0289,VEN0028,4750000,2022-04-24 17:39:57,False
BID001472,TEN0289,VEN0093,4433000,2022-04-12 11:31:03,False
BID001473,TEN0289,VEN0048,4473000,2022-04-13 15:49:09,False
BID001474,TEN0290,VEN0096,5867000,2022-10-13 16:18:38,True
BID001475,TEN0290,VEN0111,6035000,2022-11-08 16:11:00,False
BID001476,TEN0290,VEN0053,7749000,2022-10-12 09:30:27,False
BID001477,TEN0291,VEN0067,2158000,2021-08-28 14:43:18,False
BID001478,TEN0291,VEN0035,2017000,2021-09-09 11:13:29,False
BID001479,TEN0291,VEN0081,1731000,2021-09-09 12:23:32,True
BID001480,TEN0291,VEN0101,1784000,2021-09-24 10:29:08,False
BID001482,TEN0292,VEN0064,5431000,2021-11-08 09:08:27,True
BID001483,TEN0292,VEN0046,5841000,2021-11-11 13:43:11,False
BID001484,TEN0293,VEN0016,1278000,2023-09-14 15:42:15,False
BID001485,TEN0293,VEN0098,1113000,2023-09-07 13:20:42,False
BID001486,TEN0293,VEN0014,1233000,2023-09-05 13:11:59,False
BID001487,TEN0293,VEN0015,855000,2023-09-02 09:21:26,True
BID001488,TEN0293,VEN0002,890000,2023-08-31 17:23:12,False
BID001489,TEN0294,VEN0119,768000,2021-07-16 17:06:37,False
BID001490,TEN0294,VEN0088,788000,2021-08-04 12:51:23,False
BID001491,TEN0294,VEN0053,686000,2021-08-29 09:09:25,True
BID001492,TEN0294,VEN0066,780000,2021-07-22 16:16:27,False
BID001493,TEN0294,VEN0078,728000,2021-08-08 10:42:45,False
BID001494,TEN0295,VEN0086,1321000,2023-01-03 16:53:50,False
BID001495,TEN0295,VEN0016,1266000,2023-01-12 13:04:52,False
BID001496,TEN0295,VEN0099,1143000,2022-12-11 17:01:02,False
BID001497,TEN0295,VEN0013,1173000,2022-12-22 13:37:53,True
BID001498,TEN0295,VEN0015,1203000,2022-12-14 12:24:37,False
BID001499,TEN0295,VEN0026,1190000,2022-12-29 14:37:05,False
BID001500,TEN0295,VEN0040,1325000,2022-12-26 13:59:34,False
BID001501,TEN0296,VEN0084,1424000,2021-12-22 13:04:37,True
BID001502,TEN0296,VEN0103,1603000,2022-01-14 00:00:00,False
BID001503,TEN0297,VEN0024,2674000,2024-05-01 09:18:46,False
BID001504,TEN0297,VEN0101,3034000,2024-05-07 12:42:02,False
BID001505,TEN0297,VEN0092,3124000,2024-04-27 16:47:40,False
BID001506,TEN0297,VEN0037,3725000,2024-04-07 10:19:52,False
BID001507,TEN0297,VEN0028,3540000,2024-04-09 14:05:08,False
BID001508,TEN0297,VEN0035,3204000,2024-03-25 12:08:12,False
BID001509,TEN0297,VEN0012,2568000,2024-04-15 16:31:52,True
BID001510,TEN0297,VEN0064,2950000,2024-05-07 11:55:09,False
BID001511,TEN0298,VEN0010,8374000,2023-09-27 16:18:41,True
BID001512,TEN0298,VEN0052,9283000,2023-09-28 16:59:05,False
BID001513,TEN0298,VEN0056,11250000,2023-09-18 09:48:11,False
BID001514,TEN0299,VEN0067,6550000,2021-12-05 17:46:51,True
BID001515,TEN0299,VEN0084,7330000,2021-11-11 13:05:17,False
BID001516,TEN0299,VEN0090,7745000,2021-11-10 14:43:42,False
BID001517,TEN0300,VEN0081,2850000,2022-01-20 17:52:59,False
BID001518,TEN0300,VEN0093,2699000,2022-02-06 11:27:43,False
BID001519,TEN0300,VEN0037,2014000,2022-01-28 17:12:08,True
BID001520,TEN0301,VEN0053,4356000,2022-03-10 11:22:03,False
BID001521,TEN0301,VEN0077,4218000,2022-02-01 15:35:21,True
BID001522,TEN0301,VEN0066,4906000,2022-02-10 09:17:24,False
BID001523,TEN0302,VEN0028,1349000,2023-09-15 10:53:06,False
BID001524,TEN0302,VEN0061,1177000,2023-09-13 17:09:42,True
BID001525,TEN0302,VEN0019,1487000,2023-09-05 13:25:07,False
BID001526,TEN0302,VEN0092,1606000,2023-09-16 16:47:14,False
BID001527,TEN0302,VEN0046,1353000,2023-09-18 11:00:11,False
BID001528,TEN0303,VEN0071,1039000,2021-03-13 16:06:16,False
BID001529,TEN0303,VEN0014,900000,2021-03-08 15:04:07,True
BID001530,TEN0303,VEN0085,1333000,2021-02-24 11:20:19,False
BID001531,TEN0303,VEN0015,1012000,2021-03-10 15:24:14,False
BID001532,TEN0303,VEN0089,1332000,2021-03-02 09:55:28,False
BID001533,TEN0303,VEN0110,923000,2021-02-25 12:38:49,False
BID001534,TEN0303,VEN0008,1010000,2021-02-20 12:56:24,False
BID001535,TEN0304,VEN0011,1895000,2021-11-11 17:42:17,True
BID001536,TEN0304,VEN0054,1905000,2021-11-10 09:30:55,False
BID001537,TEN0304,VEN0055,2478000,2021-11-18 09:53:11,False
BID001538,TEN0304,VEN0027,2555000,2021-11-04 11:05:38,False
BID001539,TEN0304,VEN0029,2257000,2021-11-21 15:16:17,False
BID001540,TEN0304,VEN0017,2254000,2021-11-08 12:57:51,False
BID001541,TEN0304,VEN0020,2261000,2021-11-18 12:41:37,False
BID001542,TEN0304,VEN0057,2134000,2021-11-05 11:12:38,False
BID001543,TEN0305,VEN0028,5461000,2024-04-22 00:00:00,False
BID001544,TEN0305,VEN0006,6019000,2024-04-20 13:02:13,False
BID001545,TEN0305,VEN0084,5135000,2024-04-07 11:01:20,False
BID001546,TEN0305,VEN0035,5202000,2024-04-13 14:18:39,False
BID001547,TEN0305,VEN0101,6247000,2024-04-18 13:28:02,False
BID001548,TEN0305,VEN0092,5042000,2024-04-15 11:32:03,False
BID001549,TEN0305,VEN0064,4842000,2024-04-09 10:11:53,True
BID001550,TEN0305,VEN0046,5114000,2024-04-08 14:01:47,False
BID001551,TEN0306,VEN0101,4817000,2024-04-08 16:37:21,False
BID001552,TEN0306,VEN0012,3752000,2024-04-15 17:37:18,False
BID001553,TEN0306,VEN0048,3348000,2024-04-08 17:06:33,True
BID001554,TEN0306,VEN0103,3502000,2024-04-04 16:38:19,False
BID001555,TEN0306,VEN0019,3561000,2024-03-28 13:20:13,False
BID001556,TEN0307,VEN0033,34966000,2024-10-22 09:00:20,False
BID001557,TEN0307,VEN0058,28132000,2024-10-20 15:24:21,False
BID001558,TEN0307,VEN0036,44001000,2024-10-28 12:01:33,True
BID001559,TEN0307,VEN0104,27231000,2024-10-26 13:11:44,False
BID001560,TEN0307,VEN0074,34947000,2024-10-31 10:55:04,False
BID001561,TEN0307,VEN0102,32545000,2024-11-02 13:11:51,False
BID001562,TEN0308,VEN0028,8103000,2023-09-20 17:15:17,False
BID001563,TEN0308,VEN0064,6417000,2023-09-24 10:36:15,True
BID001564,TEN0308,VEN0038,8005000,2023-09-08 10:32:36,False
BID001565,TEN0308,VEN0081,8513000,2023-09-25 17:37:06,False
BID001566,TEN0308,VEN0061,8076000,2023-09-24 11:29:13,False
BID001567,TEN0308,VEN0006,7476000,2023-09-21 09:01:55,False
BID001568,TEN0309,VEN0026,1547000,2022-10-09 10:58:23,False
BID001569,TEN0309,VEN0013,1233000,2022-09-19 13:46:59,True
BID001570,TEN0309,VEN0040,1304000,2022-09-28 15:33:34,False
BID001571,TEN0309,VEN0002,1368000,2022-10-03 17:24:53,False
BID001572,TEN0309,VEN0112,1756000,2022-09-18 11:19:59,False
BID001573,TEN0310,VEN0035,4838000,2024-07-22 14:09:56,False
BID001574,TEN0310,VEN0028,3702000,2024-07-17 17:50:27,True
BID001575,TEN0311,VEN0090,6336000,2023-10-28 09:45:49,False
BID001576,TEN0311,VEN0035,8211000,2023-11-14 10:40:16,False
BID001577,TEN0311,VEN0037,6048000,2023-10-16 13:55:11,False
BID001578,TEN0311,VEN0038,6862000,2023-11-25 15:06:14,False
BID001579,TEN0311,VEN0012,5580000,2023-11-13 09:17:56,True
BID001580,TEN0311,VEN0046,6710000,2023-10-19 15:26:01,False
BID001581,TEN0311,VEN0067,6462000,2023-10-23 14:21:19,False
BID001582,TEN0312,VEN0010,5514000,2023-12-14 15:47:43,False
BID001583,TEN0312,VEN0041,5404000,2023-11-28 15:34:57,True
BID001584,TEN0313,VEN0061,2391000,2023-09-20 10:15:13,True
BID001585,TEN0313,VEN0019,2473000,2023-10-11 15:41:30,False
